tour,code_departement,departement,code_nuance,nuance,voix
2,03,ALLIER,EXD,Extrême droite,0.0
2,03,ALLIER,EXG,Extrême gauche,0
2,03,ALLIER,FN,Front national,0.0
2,03,ALLIER,MAJ,Majorité présidentielle,0
2,03,ALLIER,MPF,Mouvement pour la France,0
2,03,ALLIER,RDG,Radical de gauche,24066
2,03,ALLIER,REG,Régionaliste,0
2,03,ALLIER,SOC,Socialiste,46838
2,03,ALLIER,UDFD,UDF-Mouvement Démocrate,0
2,03,ALLIER,UMP,Union pour un Mouvement Populaire,78766
2,03,ALLIER,VEC,Les Verts,0
2,03,ALLIER,abstentions,abstentions,84907
2,03,ALLIER,blancs_nuls,blancs_nuls,4930
2,04,ALPES DE HAUTE PROVENCE,COM,Communiste,0
2,04,ALPES DE HAUTE PROVENCE,CPNT,Chasse Pêche Nature Traditions,0
2,04,ALPES DE HAUTE PROVENCE,DIV,Divers,0
2,04,ALPES DE HAUTE PROVENCE,DVD,Divers droite,0.0
2,04,ALPES DE HAUTE PROVENCE,DVG,Divers gauche,0
2,04,ALPES DE HAUTE PROVENCE,ECO,Ecologiste,0
2,04,ALPES DE HAUTE PROVENCE,EXD,Extrême droite,0.0
2,04,ALPES DE HAUTE PROVENCE,EXG,Extrême gauche,0
2,04,ALPES DE HAUTE PROVENCE,FN,Front national,0.0
2,04,ALPES DE HAUTE PROVENCE,MAJ,Majorité présidentielle,0
2,04,ALPES DE HAUTE PROVENCE,MPF,Mouvement pour la France,0
2,04,ALPES DE HAUTE PROVENCE,RDG,Radical de gauche,0
2,04,ALPES DE HAUTE PROVENCE,REG,Régionaliste,0
2,04,ALPES DE HAUTE PROVENCE,SOC,Socialiste,38631
2,04,ALPES DE HAUTE PROVENCE,UDFD,UDF-Mouvement Démocrate,0
2,04,ALPES DE HAUTE PROVENCE,UMP,Union pour un Mouvement Populaire,39843
2,04,ALPES DE HAUTE PROVENCE,VEC,Les Verts,0
2,04,ALPES DE HAUTE PROVENCE,abstentions,abstentions,38500
2,04,ALPES DE HAUTE PROVENCE,blancs_nuls,blancs_nuls,2381
2,05,HAUTES ALPES,COM,Communiste,0
2,05,HAUTES ALPES,CPNT,Chasse Pêche Nature Traditions,0
2,05,HAUTES ALPES,DIV,Divers,0
2,05,HAUTES ALPES,DVD,Divers droite,0.0
2,05,HAUTES ALPES,DVG,Divers gauche,0
2,05,HAUTES ALPES,ECO,Ecologiste,0
2,05,HAUTES ALPES,EXD,Extrême droite,0.0
2,05,HAUTES ALPES,EXG,Extrême gauche,0
2,05,HAUTES ALPES,FN,Front national,0.0
2,05,HAUTES ALPES,MAJ,Majorité présidentielle,0
2,05,HAUTES ALPES,MPF,Mouvement pour la France,0
2,05,HAUTES ALPES,RDG,Radical de gauche,17184
2,05,HAUTES ALPES,REG,Régionaliste,0
2,05,HAUTES ALPES,SOC,Socialiste,17345
2,05,HAUTES ALPES,UDFD,UDF-Mouvement Démocrate,0
2,05,HAUTES ALPES,UMP,Union pour un Mouvement Populaire,32784
2,05,HAUTES ALPES,VEC,Les Verts,0
2,05,HAUTES ALPES,abstentions,abstentions,33821
2,05,HAUTES ALPES,blancs_nuls,blancs_nuls,2372
2,06,ALPES MARITIMES,COM,Communiste,0
2,06,ALPES MARITIMES,CPNT,Chasse Pêche Nature Traditions,0
2,06,ALPES MARITIMES,DIV,Divers,0
2,06,ALPES MARITIMES,DVD,Divers droite,14993.0
2,06,ALPES MARITIMES,DVG,Divers gauche,0
2,06,ALPES MARITIMES,ECO,Ecologiste,0
2,06,ALPES MARITIMES,EXD,Extrême droite,0.0
2,06,ALPES MARITIMES,EXG,Extrême gauche,0
2,06,ALPES MARITIMES,FN,Front national,0.0
2,06,ALPES MARITIMES,MAJ,Majorité présidentielle,0
2,06,ALPES MARITIMES,MPF,Mouvement pour la France,0
2,06,ALPES MARITIMES,RDG,Radical de gauche,0
2,06,ALPES MARITIMES,REG,Régionaliste,0
2,06,ALPES MARITIMES,SOC,Socialiste,11780
2,06,ALPES MARITIMES,UDFD,UDF-Mouvement Démocrate,0
2,06,ALPES MARITIMES,UMP,Union pour un Mouvement Populaire,36664
2,06,ALPES MARITIMES,VEC,Les Verts,0
2,06,ALPES MARITIMES,abstentions,abstentions,59065
2,06,ALPES MARITIMES,blancs_nuls,blancs_nuls,3487
2,07,ARDECHE,COM,Communiste,0
2,07,ARDECHE,CPNT,Chasse Pêche Nature Traditions,0
2,07,ARDECHE,DIV,Divers,0
2,07,ARDECHE,DVD,Divers droite,0.0
2,07,ARDECHE,DVG,Divers gauche,0
2,07,ARDECHE,ECO,Ecologiste,0
2,07,ARDECHE,EXD,Extrême droite,0.0
2,07,ARDECHE,EXG,Extrême gauche,0
2,07,ARDECHE,FN,Front national,0.0
2,07,ARDECHE,MAJ,Majorité présidentielle,0
2,07,ARDECHE,MPF,Mouvement pour la France,0
2,07,ARDECHE,RDG,Radical de gauche,0
2,07,ARDECHE,REG,Régionaliste,0
2,07,ARDECHE,SOC,Socialiste,78571
2,07,ARDECHE,UDFD,UDF-Mouvement Démocrate,0
2,07,ARDECHE,UMP,Union pour un Mouvement Populaire,68958
2,07,ARDECHE,VEC,Les Verts,0
2,07,ARDECHE,abstentions,abstentions,84154
2,07,ARDECHE,blancs_nuls,blancs_nuls,4282
2,08,ARDENNES,COM,Communiste,0
2,08,ARDENNES,CPNT,Chasse Pêche Nature Traditions,0
2,08,ARDENNES,DIV,Divers,0
2,08,ARDENNES,DVD,Divers droite,0.0
2,08,ARDENNES,DVG,Divers gauche,0
2,08,ARDENNES,ECO,Ecologiste,0
2,08,ARDENNES,EXD,Extrême droite,0.0
2,08,ARDENNES,EXG,Extrême gauche,0
2,08,ARDENNES,FN,Front national,0.0
2,08,ARDENNES,MAJ,Majorité présidentielle,0
2,08,ARDENNES,MPF,Mouvement pour la France,0
2,08,ARDENNES,RDG,Radical de gauche,0
2,08,ARDENNES,REG,Régionaliste,0
2,08,ARDENNES,SOC,Socialiste,37233
2,08,ARDENNES,UDFD,UDF-Mouvement Démocrate,0
2,08,ARDENNES,UMP,Union pour un Mouvement Populaire,44000
2,08,ARDENNES,VEC,Les Verts,0
2,08,ARDENNES,abstentions,abstentions,56446
2,08,ARDENNES,blancs_nuls,blancs_nuls,2024
2,09,ARIEGE,COM,Communiste,0
2,09,ARIEGE,CPNT,Chasse Pêche Nature Traditions,0
2,09,ARIEGE,DIV,Divers,0
2,09,ARIEGE,DVD,Divers droite,0.0
2,09,ARIEGE,DVG,Divers gauche,0
2,09,ARIEGE,ECO,Ecologiste,0
2,09,ARIEGE,EXD,Extrême droite,0.0
2,09,ARIEGE,EXG,Extrême gauche,0
2,09,ARIEGE,FN,Front national,0.0
2,09,ARIEGE,MAJ,Majorité présidentielle,0
2,09,ARIEGE,MPF,Mouvement pour la France,0
2,09,ARIEGE,RDG,Radical de gauche,0
2,09,ARIEGE,REG,Régionaliste,0
2,09,ARIEGE,SOC,Socialiste,44928
2,09,ARIEGE,UDFD,UDF-Mouvement Démocrate,0
2,09,ARIEGE,UMP,Union pour un Mouvement Populaire,25977
2,09,ARIEGE,VEC,Les Verts,0
2,09,ARIEGE,abstentions,abstentions,40092
2,09,ARIEGE,blancs_nuls,blancs_nuls,3274
2,10,AUBE,COM,Communiste,0
2,10,AUBE,CPNT,Chasse Pêche Nature Traditions,0
2,10,AUBE,DIV,Divers,0
2,10,AUBE,DVD,Divers droite,0.0
2,10,AUBE,DVG,Divers gauche,0
2,10,AUBE,ECO,Ecologiste,0
2,10,AUBE,EXD,Extrême droite,0.0
2,10,AUBE,EXG,Extrême gauche,0
2,10,AUBE,FN,Front national,0.0
2,10,AUBE,MAJ,Majorité présidentielle,0
2,10,AUBE,MPF,Mouvement pour la France,0
2,10,AUBE,RDG,Radical de gauche,13324
2,10,AUBE,REG,Régionaliste,0
2,10,AUBE,SOC,Socialiste,12793
2,10,AUBE,UDFD,UDF-Mouvement Démocrate,0
2,10,AUBE,UMP,Union pour un Mouvement Populaire,44739
2,10,AUBE,VEC,Les Verts,0
2,10,AUBE,abstentions,abstentions,57493
2,10,AUBE,blancs_nuls,blancs_nuls,3079
2,11,AUDE,COM,Communiste,0
2,11,AUDE,CPNT,Chasse Pêche Nature Traditions,0
2,11,AUDE,DIV,Divers,0
2,11,AUDE,DVD,Divers droite,0.0
2,11,AUDE,DVG,Divers gauche,0
2,11,AUDE,ECO,Ecologiste,0
2,11,AUDE,EXD,Extrême droite,0.0
2,11,AUDE,EXG,Extrême gauche,0
2,11,AUDE,FN,Front national,0.0
2,11,AUDE,MAJ,Majorité présidentielle,0
2,11,AUDE,MPF,Mouvement pour la France,0
2,11,AUDE,RDG,Radical de gauche,0
2,11,AUDE,REG,Régionaliste,0
2,11,AUDE,SOC,Socialiste,92719
2,11,AUDE,UDFD,UDF-Mouvement Démocrate,0
2,11,AUDE,UMP,Union pour un Mouvement Populaire,75046
2,11,AUDE,VEC,Les Verts,0
2,11,AUDE,abstentions,abstentions,81099
2,11,AUDE,blancs_nuls,blancs_nuls,5924
2,12,AVEYRON,COM,Communiste,0
2,12,AVEYRON,CPNT,Chasse Pêche Nature Traditions,0
2,12,AVEYRON,DIV,Divers,0
2,12,AVEYRON,DVD,Divers droite,0.0
2,12,AVEYRON,DVG,Divers gauche,0
2,12,AVEYRON,ECO,Ecologiste,0
2,12,AVEYRON,EXD,Extrême droite,0.0
2,12,AVEYRON,EXG,Extrême gauche,0
2,12,AVEYRON,FN,Front national,0.0
2,12,AVEYRON,MAJ,Majorité présidentielle,0
2,12,AVEYRON,MPF,Mouvement pour la France,0
2,12,AVEYRON,RDG,Radical de gauche,0
2,12,AVEYRON,REG,Régionaliste,0
2,12,AVEYRON,SOC,Socialiste,67056
2,12,AVEYRON,UDFD,UDF-Mouvement Démocrate,0
2,12,AVEYRON,UMP,Union pour un Mouvement Populaire,76989
2,12,AVEYRON,VEC,Les Verts,0
2,12,AVEYRON,abstentions,abstentions,68685
2,12,AVEYRON,blancs_nuls,blancs_nuls,5686
2,13,BOUCHES DU RHONE,COM,Communiste,59160
2,13,BOUCHES DU RHONE,CPNT,Chasse Pêche Nature Traditions,0
2,13,BOUCHES DU RHONE,DIV,Divers,0
2,13,BOUCHES DU RHONE,DVD,Divers droite,26794.0
2,13,BOUCHES DU RHONE,DVG,Divers gauche,0
2,13,BOUCHES DU RHONE,ECO,Ecologiste,0
2,13,BOUCHES DU RHONE,EXD,Extrême droite,0.0
2,13,BOUCHES DU RHONE,EXG,Extrême gauche,0
2,13,BOUCHES DU RHONE,FN,Front national,0.0
2,13,BOUCHES DU RHONE,MAJ,Majorité présidentielle,0
2,13,BOUCHES DU RHONE,MPF,Mouvement pour la France,0
2,13,BOUCHES DU RHONE,RDG,Radical de gauche,13220
2,13,BOUCHES DU RHONE,REG,Régionaliste,0
2,13,BOUCHES DU RHONE,SOC,Socialiste,149597
2,13,BOUCHES DU RHONE,UDFD,UDF-Mouvement Démocrate,0
2,13,BOUCHES DU RHONE,UMP,Union pour un Mouvement Populaire,257438
2,13,BOUCHES DU RHONE,VEC,Les Verts,0
2,13,BOUCHES DU RHONE,abstentions,abstentions,405618
2,13,BOUCHES DU RHONE,blancs_nuls,blancs_nuls,23589
2,14,CALVADOS,COM,Communiste,0
2,14,CALVADOS,CPNT,Chasse Pêche Nature Traditions,0
2,14,CALVADOS,DIV,Divers,0
2,14,CALVADOS,DVD,Divers droite,0.0
2,14,CALVADOS,DVG,Divers gauche,0
2,14,CALVADOS,ECO,Ecologiste,0
2,14,CALVADOS,EXD,Extrême droite,0.0
2,14,CALVADOS,EXG,Extrême gauche,0
2,14,CALVADOS,FN,Front national,0.0
2,14,CALVADOS,MAJ,Majorité présidentielle,41249
2,14,CALVADOS,MPF,Mouvement pour la France,0
2,14,CALVADOS,RDG,Radical de gauche,24771
2,14,CALVADOS,REG,Régionaliste,0
2,14,CALVADOS,SOC,Socialiste,93867
2,14,CALVADOS,UDFD,UDF-Mouvement Démocrate,0
2,14,CALVADOS,UMP,Union pour un Mouvement Populaire,84495
2,14,CALVADOS,VEC,Les Verts,0
2,14,CALVADOS,abstentions,abstentions,152620
2,14,CALVADOS,blancs_nuls,blancs_nuls,5953
2,15,CANTAL,COM,Communiste,0
2,15,CANTAL,CPNT,Chasse Pêche Nature Traditions,0
2,15,CANTAL,DIV,Divers,0
2,15,CANTAL,DVD,Divers droite,0.0
2,15,CANTAL,DVG,Divers gauche,0
2,15,CANTAL,ECO,Ecologiste,0
2,15,CANTAL,EXD,Extrême droite,0.0
2,15,CANTAL,EXG,Extrême gauche,0
2,15,CANTAL,FN,Front national,0.0
2,15,CANTAL,MAJ,Majorité présidentielle,0
2,15,CANTAL,MPF,Mouvement pour la France,0
2,15,CANTAL,RDG,Radical de gauche,0
2,15,CANTAL,REG,Régionaliste,0
2,15,CANTAL,SOC,Socialiste,17774
2,15,CANTAL,UDFD,UDF-Mouvement Démocrate,0
2,15,CANTAL,UMP,Union pour un Mouvement Populaire,22584
2,15,CANTAL,VEC,Les Verts,0
2,15,CANTAL,abstentions,abstentions,23159
2,15,CANTAL,blancs_nuls,blancs_nuls,1247
2,16,CHARENTE,COM,Communiste,0
2,16,CHARENTE,CPNT,Chasse Pêche Nature Traditions,0
2,16,CHARENTE,DIV,Divers,0
2,16,CHARENTE,DVD,Divers droite,0.0
2,16,CHARENTE,DVG,Divers gauche,23024
2,16,CHARENTE,ECO,Ecologiste,0
2,16,CHARENTE,EXD,Extrême droite,0.0
2,16,CHARENTE,EXG,Extrême gauche,0
2,16,CHARENTE,FN,Front national,0.0
2,16,CHARENTE,MAJ,Majorité présidentielle,0
2,16,CHARENTE,MPF,Mouvement pour la France,0
2,16,CHARENTE,RDG,Radical de gauche,0
2,16,CHARENTE,REG,Régionaliste,0
2,16,CHARENTE,SOC,Socialiste,70029
2,16,CHARENTE,UDFD,UDF-Mouvement Démocrate,0
2,16,CHARENTE,UMP,Union pour un Mouvement Populaire,68210
2,16,CHARENTE,VEC,Les Verts,0
2,16,CHARENTE,abstentions,abstentions,94912
2,16,CHARENTE,blancs_nuls,blancs_nuls,4506
2,17,CHARENTE MARITIME,COM,Communiste,0
2,17,CHARENTE MARITIME,CPNT,Chasse Pêche Nature Traditions,0
2,17,CHARENTE MARITIME,DIV,Divers,0
2,17,CHARENTE MARITIME,DVD,Divers droite,0.0
2,17,CHARENTE MARITIME,DVG,Divers gauche,0
2,17,CHARENTE MARITIME,ECO,Ecologiste,0
2,17,CHARENTE MARITIME,EXD,Extrême droite,0.0
2,17,CHARENTE MARITIME,EXG,Extrême gauche,0
2,17,CHARENTE MARITIME,FN,Front national,0.0
2,17,CHARENTE MARITIME,MAJ,Majorité présidentielle,0
2,17,CHARENTE MARITIME,MPF,Mouvement pour la France,0
2,17,CHARENTE MARITIME,RDG,Radical de gauche,0
2,17,CHARENTE MARITIME,REG,Régionaliste,0
2,17,CHARENTE MARITIME,SOC,Socialiste,84947
2,17,CHARENTE MARITIME,UDFD,UDF-Mouvement Démocrate,0
2,17,CHARENTE MARITIME,UMP,Union pour un Mouvement Populaire,77252
2,17,CHARENTE MARITIME,VEC,Les Verts,0
2,17,CHARENTE MARITIME,abstentions,abstentions,100362
2,17,CHARENTE MARITIME,blancs_nuls,blancs_nuls,5927
2,18,CHER,COM,Communiste,23318
2,18,CHER,CPNT,Chasse Pêche Nature Traditions,0
2,18,CHER,DIV,Divers,0
2,18,CHER,DVD,Divers droite,0.0
2,18,CHER,DVG,Divers gauche,0
2,18,CHER,ECO,Ecologiste,0
2,18,CHER,EXD,Extrême droite,0.0
2,18,CHER,EXG,Extrême gauche,0
2,18,CHER,FN,Front national,0.0
2,18,CHER,MAJ,Majorité présidentielle,0
2,18,CHER,MPF,Mouvement pour la France,0
2,18,CHER,RDG,Radical de gauche,0
2,18,CHER,REG,Régionaliste,0
2,18,CHER,SOC,Socialiste,45174
2,18,CHER,UDFD,UDF-Mouvement Démocrate,0
2,18,CHER,UMP,Union pour un Mouvement Populaire,68076
2,18,CHER,VEC,Les Verts,0
2,18,CHER,abstentions,abstentions,91083
2,18,CHER,blancs_nuls,blancs_nuls,4978
2,19,CORREZE,COM,Communiste,0
2,19,CORREZE,CPNT,Chasse Pêche Nature Traditions,0
2,19,CORREZE,DIV,Divers,0
2,19,CORREZE,DVD,Divers droite,0.0
2,19,CORREZE,DVG,Divers gauche,0
2,19,CORREZE,ECO,Ecologiste,0
2,19,CORREZE,EXD,Extrême droite,0.0
2,19,CORREZE,EXG,Extrême gauche,0
2,19,CORREZE,FN,Front national,0.0
2,19,CORREZE,MAJ,Majorité présidentielle,0
2,19,CORREZE,MPF,Mouvement pour la France,0
2,19,CORREZE,RDG,Radical de gauche,0
2,19,CORREZE,REG,Régionaliste,0
2,19,CORREZE,SOC,Socialiste,70064
2,19,CORREZE,UDFD,UDF-Mouvement Démocrate,0
2,19,CORREZE,UMP,Union pour un Mouvement Populaire,59573
2,19,CORREZE,VEC,Les Verts,0
2,19,CORREZE,abstentions,abstentions,53539
2,19,CORREZE,blancs_nuls,blancs_nuls,4375
2,21,COTE D'OR,COM,Communiste,0
2,21,COTE D'OR,CPNT,Chasse Pêche Nature Traditions,0
2,21,COTE D'OR,DIV,Divers,0
2,21,COTE D'OR,DVD,Divers droite,0.0
2,21,COTE D'OR,DVG,Divers gauche,0
2,21,COTE D'OR,ECO,Ecologiste,0
2,21,COTE D'OR,EXD,Extrême droite,0.0
2,21,COTE D'OR,EXG,Extrême gauche,0
2,21,COTE D'OR,FN,Front national,0.0
2,21,COTE D'OR,MAJ,Majorité présidentielle,0
2,21,COTE D'OR,MPF,Mouvement pour la France,0
2,21,COTE D'OR,RDG,Radical de gauche,0
2,21,COTE D'OR,REG,Régionaliste,0
2,21,COTE D'OR,SOC,Socialiste,55519
2,21,COTE D'OR,UDFD,UDF-Mouvement Démocrate,0
2,21,COTE D'OR,UMP,Union pour un Mouvement Populaire,63070
2,21,COTE D'OR,VEC,Les Verts,0
2,21,COTE D'OR,abstentions,abstentions,78703
2,21,COTE D'OR,blancs_nuls,blancs_nuls,3083
2,22,COTES D'ARMOR,COM,Communiste,0
2,22,COTES D'ARMOR,CPNT,Chasse Pêche Nature Traditions,0
2,22,COTES D'ARMOR,DIV,Divers,0
2,22,COTES D'ARMOR,DVD,Divers droite,0.0
2,22,COTES D'ARMOR,DVG,Divers gauche,0
2,22,COTES D'ARMOR,ECO,Ecologiste,0
2,22,COTES D'ARMOR,EXD,Extrême droite,0.0
2,22,COTES D'ARMOR,EXG,Extrême gauche,0
2,22,COTES D'ARMOR,FN,Front national,0.0
2,22,COTES D'ARMOR,MAJ,Majorité présidentielle,0
2,22,COTES D'ARMOR,MPF,Mouvement pour la France,0
2,22,COTES D'ARMOR,RDG,Radical de gauche,0
2,22,COTES D'ARMOR,REG,Régionaliste,0
2,22,COTES D'ARMOR,SOC,Socialiste,166986
2,22,COTES D'ARMOR,UDFD,UDF-Mouvement Démocrate,0
2,22,COTES D'ARMOR,UMP,Union pour un Mouvement Populaire,132587
2,22,COTES D'ARMOR,VEC,Les Verts,0
2,22,COTES D'ARMOR,abstentions,abstentions,140265
2,22,COTES D'ARMOR,blancs_nuls,blancs_nuls,7191
2,23,CREUSE,COM,Communiste,0
2,23,CREUSE,CPNT,Chasse Pêche Nature Traditions,0
2,23,CREUSE,DIV,Divers,0
2,23,CREUSE,DVD,Divers droite,0.0
2,23,CREUSE,DVG,Divers gauche,13920
2,23,CREUSE,ECO,Ecologiste,0
2,23,CREUSE,EXD,Extrême droite,0.0
2,23,CREUSE,EXG,Extrême gauche,0
2,23,CREUSE,FN,Front national,0.0
2,23,CREUSE,MAJ,Majorité présidentielle,0
2,23,CREUSE,MPF,Mouvement pour la France,0
2,23,CREUSE,RDG,Radical de gauche,0
2,23,CREUSE,REG,Régionaliste,0
2,23,CREUSE,SOC,Socialiste,19432
2,23,CREUSE,UDFD,UDF-Mouvement Démocrate,0
2,23,CREUSE,UMP,Union pour un Mouvement Populaire,31141
2,23,CREUSE,VEC,Les Verts,0
2,23,CREUSE,abstentions,abstentions,32554
2,23,CREUSE,blancs_nuls,blancs_nuls,2801
2,24,DORDOGNE,COM,Communiste,0
2,24,DORDOGNE,CPNT,Chasse Pêche Nature Traditions,0
2,24,DORDOGNE,DIV,Divers,0
2,24,DORDOGNE,DVD,Divers droite,0.0
2,24,DORDOGNE,DVG,Divers gauche,0
2,24,DORDOGNE,ECO,Ecologiste,0
2,24,DORDOGNE,EXD,Extrême droite,0.0
2,24,DORDOGNE,EXG,Extrême gauche,0
2,24,DORDOGNE,FN,Front national,0.0
2,24,DORDOGNE,MAJ,Majorité présidentielle,0
2,24,DORDOGNE,MPF,Mouvement pour la France,0
2,24,DORDOGNE,RDG,Radical de gauche,0
2,24,DORDOGNE,REG,Régionaliste,0
2,24,DORDOGNE,SOC,Socialiste,117455
2,24,DORDOGNE,UDFD,UDF-Mouvement Démocrate,0
2,24,DORDOGNE,UMP,Union pour un Mouvement Populaire,94488
2,24,DORDOGNE,VEC,Les Verts,0
2,24,DORDOGNE,abstentions,abstentions,90948
2,24,DORDOGNE,blancs_nuls,blancs_nuls,7059
2,25,DOUBS,COM,Communiste,0
2,25,DOUBS,CPNT,Chasse Pêche Nature Traditions,0
2,25,DOUBS,DIV,Divers,0
2,25,DOUBS,DVD,Divers droite,0.0
2,25,DOUBS,DVG,Divers gauche,0
2,25,DOUBS,ECO,Ecologiste,0
2,25,DOUBS,EXD,Extrême droite,0.0
2,25,DOUBS,EXG,Extrême gauche,0
2,25,DOUBS,FN,Front national,0.0
2,25,DOUBS,MAJ,Majorité présidentielle,0
2,25,DOUBS,MPF,Mouvement pour la France,0
2,25,DOUBS,RDG,Radical de gauche,0
2,25,DOUBS,REG,Régionaliste,0
2,25,DOUBS,SOC,Socialiste,82222
2,25,DOUBS,UDFD,UDF-Mouvement Démocrate,0
2,25,DOUBS,UMP,Union pour un Mouvement Populaire,87121
2,25,DOUBS,VEC,Les Verts,0
2,25,DOUBS,abstentions,abstentions,106164
2,25,DOUBS,blancs_nuls,blancs_nuls,4998
2,26,DROME,COM,Communiste,0
2,26,DROME,CPNT,Chasse Pêche Nature Traditions,0
2,26,DROME,DIV,Divers,0
2,26,DROME,DVD,Divers droite,0.0
2,26,DROME,DVG,Divers gauche,21225
2,26,DROME,ECO,Ecologiste,0
2,26,DROME,EXD,Extrême droite,0.0
2,26,DROME,EXG,Extrême gauche,0
2,26,DROME,FN,Front national,0.0
2,26,DROME,MAJ,Majorité présidentielle,0
2,26,DROME,MPF,Mouvement pour la France,0
2,26,DROME,RDG,Radical de gauche,0
2,26,DROME,REG,Régionaliste,0
2,26,DROME,SOC,Socialiste,70885
2,26,DROME,UDFD,UDF-Mouvement Démocrate,0
2,26,DROME,UMP,Union pour un Mouvement Populaire,110521
2,26,DROME,VEC,Les Verts,0
2,26,DROME,abstentions,abstentions,130260
2,26,DROME,blancs_nuls,blancs_nuls,6358
2,27,EURE,COM,Communiste,0
2,27,EURE,CPNT,Chasse Pêche Nature Traditions,0
2,27,EURE,DIV,Divers,0
2,27,EURE,DVD,Divers droite,0.0
2,27,EURE,DVG,Divers gauche,0
2,27,EURE,ECO,Ecologiste,0
2,27,EURE,EXD,Extrême droite,0.0
2,27,EURE,EXG,Extrême gauche,0
2,27,EURE,FN,Front national,0.0
2,27,EURE,MAJ,Majorité présidentielle,0
2,27,EURE,MPF,Mouvement pour la France,0
2,27,EURE,RDG,Radical de gauche,0
2,27,EURE,REG,Régionaliste,0
2,27,EURE,SOC,Socialiste,86663
2,27,EURE,UDFD,UDF-Mouvement Démocrate,0
2,27,EURE,UMP,Union pour un Mouvement Populaire,99375
2,27,EURE,VEC,Les Verts,0
2,27,EURE,abstentions,abstentions,134417
2,27,EURE,blancs_nuls,blancs_nuls,6049
2,28,EURE ET LOIR,COM,Communiste,0
2,28,EURE ET LOIR,CPNT,Chasse Pêche Nature Traditions,0
2,28,EURE ET LOIR,DIV,Divers,0
2,28,EURE ET LOIR,DVD,Divers droite,0.0
2,28,EURE ET LOIR,DVG,Divers gauche,0
2,28,EURE ET LOIR,ECO,Ecologiste,0
2,28,EURE ET LOIR,EXD,Extrême droite,0.0
2,28,EURE ET LOIR,EXG,Extrême gauche,0
2,28,EURE ET LOIR,FN,Front national,0.0
2,28,EURE ET LOIR,MAJ,Majorité présidentielle,0
2,28,EURE ET LOIR,MPF,Mouvement pour la France,0
2,28,EURE ET LOIR,RDG,Radical de gauche,18950
2,28,EURE ET LOIR,REG,Régionaliste,0
2,28,EURE ET LOIR,SOC,Socialiste,37993
2,28,EURE ET LOIR,UDFD,UDF-Mouvement Démocrate,0
2,28,EURE ET LOIR,UMP,Union pour un Mouvement Populaire,67324
2,28,EURE ET LOIR,VEC,Les Verts,0
2,28,EURE ET LOIR,abstentions,abstentions,97505
2,28,EURE ET LOIR,blancs_nuls,blancs_nuls,4950
2,29,FINISTERE,COM,Communiste,0
2,29,FINISTERE,CPNT,Chasse Pêche Nature Traditions,0
2,29,FINISTERE,DIV,Divers,0
2,29,FINISTERE,DVD,Divers droite,0.0
2,29,FINISTERE,DVG,Divers gauche,0
2,29,FINISTERE,ECO,Ecologiste,0
2,29,FINISTERE,EXD,Extrême droite,0.0
2,29,FINISTERE,EXG,Extrême gauche,0
2,29,FINISTERE,FN,Front national,0.0
2,29,FINISTERE,MAJ,Majorité présidentielle,0
2,29,FINISTERE,MPF,Mouvement pour la France,0
2,29,FINISTERE,RDG,Radical de gauche,0
2,29,FINISTERE,REG,Régionaliste,0
2,29,FINISTERE,SOC,Socialiste,221068
2,29,FINISTERE,UDFD,UDF-Mouvement Démocrate,0
2,29,FINISTERE,UMP,Union pour un Mouvement Populaire,212495
2,29,FINISTERE,VEC,Les Verts,0
2,29,FINISTERE,abstentions,abstentions,225395
2,29,FINISTERE,blancs_nuls,blancs_nuls,10629
2,2A,CORSE SUD,COM,Communiste,0
2,2A,CORSE SUD,CPNT,Chasse Pêche Nature Traditions,0
2,2A,CORSE SUD,DIV,Divers,0
2,2A,CORSE SUD,DVD,Divers droite,0.0
2,2A,CORSE SUD,DVG,Divers gauche,15922
2,2A,CORSE SUD,ECO,Ecologiste,0
2,2A,CORSE SUD,EXD,Extrême droite,0.0
2,2A,CORSE SUD,EXG,Extrême gauche,0
2,2A,CORSE SUD,FN,Front national,0.0
2,2A,CORSE SUD,MAJ,Majorité présidentielle,0
2,2A,CORSE SUD,MPF,Mouvement pour la France,0
2,2A,CORSE SUD,RDG,Radical de gauche,0
2,2A,CORSE SUD,REG,Régionaliste,0
2,2A,CORSE SUD,SOC,Socialiste,0
2,2A,CORSE SUD,UDFD,UDF-Mouvement Démocrate,0
2,2A,CORSE SUD,UMP,Union pour un Mouvement Populaire,13424
2,2A,CORSE SUD,VEC,Les Verts,0
2,2A,CORSE SUD,abstentions,abstentions,14710
2,2A,CORSE SUD,blancs_nuls,blancs_nuls,653
2,2B,HAUTE CORSE,COM,Communiste,0
2,2B,HAUTE CORSE,CPNT,Chasse Pêche Nature Traditions,0
2,2B,HAUTE CORSE,DIV,Divers,0
2,2B,HAUTE CORSE,DVD,Divers droite,0.0
2,2B,HAUTE CORSE,DVG,Divers gauche,0
2,2B,HAUTE CORSE,ECO,Ecologiste,0
2,2B,HAUTE CORSE,EXD,Extrême droite,0.0
2,2B,HAUTE CORSE,EXG,Extrême gauche,0
2,2B,HAUTE CORSE,FN,Front national,0.0
2,2B,HAUTE CORSE,MAJ,Majorité présidentielle,0
2,2B,HAUTE CORSE,MPF,Mouvement pour la France,0
2,2B,HAUTE CORSE,RDG,Radical de gauche,38911
2,2B,HAUTE CORSE,REG,Régionaliste,0
